!SWISSto12 MCK epsilon fit data
!name=PTFE
!thickness[mm]=3.160
!freq eps tand
88.350 1.909 3.869e-03 
88.400 1.908 3.868e-03 
88.450 1.908 3.868e-03 
88.500 1.908 3.867e-03 
88.550 1.908 3.867e-03 
88.600 1.908 3.867e-03 
88.650 1.908 3.867e-03 
88.700 1.908 3.867e-03 
88.750 1.908 3.868e-03 
88.800 1.908 3.869e-03 
88.850 1.908 3.871e-03 
88.900 1.908 3.872e-03 
88.950 1.908 3.874e-03 
89.000 1.908 3.877e-03 
89.050 1.908 3.879e-03 
89.100 1.908 3.883e-03 
89.150 1.907 3.886e-03 
89.200 1.907 3.890e-03 
89.250 1.907 3.894e-03 
89.300 1.907 3.898e-03 
89.350 1.907 3.902e-03 
89.400 1.907 3.907e-03 
89.450 1.907 3.912e-03 
89.500 1.907 3.917e-03 
89.550 1.907 3.922e-03 
89.600 1.907 3.928e-03 
89.650 1.907 3.934e-03 
89.700 1.907 3.940e-03 
89.750 1.907 3.946e-03 
89.800 1.907 3.953e-03 
89.850 1.907 3.960e-03 
89.900 1.907 3.967e-03 
89.950 1.907 3.974e-03 
90.000 1.907 3.980e-03 
