!SWISSto12 MCK epsilon fit data
!name=Asphalt_58421130CI_19052022_1
!thickness[mm]=18.000
!freq eps tand
89.000 -0.384 2.220e+00 
89.050 -0.384 2.220e+00 
89.100 -0.384 2.220e+00 
89.150 -0.384 2.220e+00 
89.200 -0.384 2.220e+00 
89.250 -0.384 2.220e+00 
89.300 -0.384 2.220e+00 
89.350 -0.384 2.220e+00 
89.400 -0.384 2.220e+00 
89.450 -0.384 2.220e+00 
89.500 -0.384 2.220e+00 
89.550 -0.384 2.220e+00 
89.600 -0.384 2.220e+00 
89.650 -0.384 2.220e+00 
89.700 -0.384 2.220e+00 
89.750 -0.384 2.220e+00 
89.800 -0.384 2.220e+00 
89.850 -0.384 2.220e+00 
89.900 -0.384 2.220e+00 
89.950 -0.384 2.220e+00 
90.000 -0.384 2.220e+00 
