!SWISSto12 MCK epsilon fit data
!name=Sample_Concrete_19052022_1
!thickness[mm]=18.000
!freq eps tand
81.150 4.570 6.950e-02 
81.200 4.570 6.952e-02 
81.250 4.569 6.954e-02 
81.300 4.569 6.956e-02 
81.350 4.569 6.958e-02 
81.400 4.569 6.960e-02 
81.450 4.569 6.962e-02 
81.500 4.569 6.964e-02 
81.550 4.569 6.966e-02 
81.600 4.568 6.967e-02 
81.650 4.568 6.969e-02 
81.700 4.568 6.971e-02 
81.750 4.568 6.972e-02 
81.800 4.568 6.974e-02 
81.850 4.568 6.976e-02 
81.900 4.568 6.977e-02 
81.950 4.568 6.979e-02 
82.000 4.567 6.980e-02 
82.050 4.567 6.982e-02 
82.100 4.567 6.983e-02 
82.150 4.567 6.985e-02 
82.200 4.567 6.986e-02 
82.250 4.567 6.987e-02 
82.300 4.567 6.989e-02 
82.350 4.567 6.990e-02 
82.400 4.566 6.992e-02 
82.450 4.566 6.993e-02 
82.500 4.566 6.994e-02 
82.550 4.566 6.996e-02 
82.600 4.566 6.997e-02 
82.650 4.566 6.998e-02 
82.700 4.566 7.000e-02 
82.750 4.566 7.001e-02 
82.800 4.566 7.003e-02 
82.850 4.565 7.004e-02 
82.900 4.565 7.005e-02 
82.950 4.565 7.007e-02 
83.000 4.565 7.008e-02 
83.050 4.565 7.010e-02 
83.100 4.565 7.011e-02 
83.150 4.565 7.013e-02 
83.200 4.565 7.014e-02 
83.250 4.565 7.016e-02 
83.300 4.565 7.017e-02 
83.350 4.565 7.019e-02 
83.400 4.565 7.020e-02 
83.450 4.564 7.022e-02 
83.500 4.564 7.024e-02 
83.550 4.564 7.025e-02 
83.600 4.564 7.027e-02 
83.650 4.564 7.029e-02 
83.700 4.564 7.030e-02 
83.750 4.564 7.032e-02 
83.800 4.564 7.034e-02 
83.850 4.564 7.036e-02 
83.900 4.564 7.038e-02 
83.950 4.564 7.039e-02 
84.000 4.564 7.041e-02 
84.050 4.564 7.043e-02 
84.100 4.563 7.045e-02 
84.150 4.563 7.047e-02 
84.200 4.563 7.049e-02 
84.250 4.563 7.051e-02 
84.300 4.563 7.053e-02 
84.350 4.563 7.055e-02 
84.400 4.563 7.057e-02 
84.450 4.563 7.059e-02 
84.500 4.563 7.061e-02 
84.550 4.563 7.063e-02 
84.600 4.563 7.065e-02 
84.650 4.563 7.067e-02 
84.700 4.563 7.070e-02 
84.750 4.562 7.072e-02 
84.800 4.562 7.074e-02 
84.850 4.562 7.076e-02 
84.900 4.562 7.078e-02 
84.950 4.562 7.080e-02 
85.000 4.562 7.082e-02 
85.050 4.562 7.085e-02 
85.100 4.562 7.087e-02 
85.150 4.562 7.089e-02 
85.200 4.562 7.091e-02 
85.250 4.562 7.094e-02 
85.300 4.561 7.096e-02 
85.350 4.561 7.098e-02 
85.400 4.561 7.100e-02 
85.450 4.561 7.103e-02 
85.500 4.561 7.105e-02 
85.550 4.561 7.107e-02 
85.600 4.561 7.109e-02 
85.650 4.561 7.112e-02 
85.700 4.561 7.114e-02 
85.750 4.561 7.116e-02 
85.800 4.561 7.119e-02 
85.850 4.560 7.121e-02 
85.900 4.560 7.123e-02 
85.950 4.560 7.126e-02 
86.000 4.560 7.128e-02 
86.050 4.560 7.131e-02 
86.100 4.560 7.133e-02 
86.150 4.560 7.135e-02 
86.200 4.560 7.138e-02 
86.250 4.560 7.140e-02 
86.300 4.560 7.143e-02 
86.350 4.560 7.145e-02 
86.400 4.560 7.147e-02 
86.450 4.559 7.150e-02 
86.500 4.559 7.152e-02 
86.550 4.559 7.155e-02 
86.600 4.559 7.157e-02 
86.650 4.559 7.160e-02 
86.700 4.559 7.162e-02 
86.750 4.559 7.165e-02 
86.800 4.559 7.167e-02 
86.850 4.559 7.170e-02 
86.900 4.559 7.172e-02 
86.950 4.559 7.175e-02 
87.000 4.559 7.177e-02 
87.050 4.559 7.180e-02 
87.100 4.559 7.183e-02 
87.150 4.559 7.185e-02 
87.200 4.558 7.188e-02 
87.250 4.558 7.190e-02 
87.300 4.558 7.193e-02 
87.350 4.558 7.196e-02 
87.400 4.558 7.198e-02 
87.450 4.558 7.201e-02 
87.500 4.558 7.203e-02 
87.550 4.558 7.206e-02 
87.600 4.558 7.209e-02 
87.650 4.558 7.211e-02 
87.700 4.558 7.214e-02 
87.750 4.558 7.217e-02 
87.800 4.558 7.219e-02 
87.850 4.558 7.222e-02 
87.900 4.558 7.225e-02 
87.950 4.558 7.227e-02 
88.000 4.558 7.230e-02 
88.050 4.558 7.232e-02 
88.100 4.558 7.235e-02 
88.150 4.558 7.238e-02 
88.200 4.558 7.240e-02 
88.250 4.558 7.243e-02 
88.300 4.557 7.245e-02 
88.350 4.557 7.248e-02 
88.400 4.557 7.251e-02 
88.450 4.557 7.253e-02 
88.500 4.557 7.256e-02 
88.550 4.557 7.258e-02 
88.600 4.557 7.261e-02 
88.650 4.557 7.263e-02 
88.700 4.557 7.266e-02 
88.750 4.557 7.268e-02 
88.800 4.557 7.271e-02 
88.850 4.557 7.273e-02 
88.900 4.557 7.276e-02 
88.950 4.557 7.278e-02 
89.000 4.557 7.281e-02 
89.050 4.557 7.283e-02 
89.100 4.557 7.286e-02 
89.150 4.557 7.289e-02 
89.200 4.557 7.291e-02 
89.250 4.557 7.294e-02 
89.300 4.556 7.296e-02 
89.350 4.556 7.299e-02 
89.400 4.556 7.302e-02 
89.450 4.556 7.304e-02 
89.500 4.556 7.307e-02 
89.550 4.556 7.310e-02 
89.600 4.556 7.313e-02 
89.650 4.556 7.316e-02 
89.700 4.556 7.319e-02 
89.750 4.556 7.322e-02 
89.800 4.556 7.325e-02 
89.850 4.556 7.328e-02 
89.900 4.556 7.331e-02 
89.950 4.556 7.335e-02 
90.000 4.556 7.338e-02 
