78.2,-51.755,-44.163,-39.203,-39.865,-46.608,-38.393,-37.299,-38.527,-35.575,-41.545,-34.838,-36.826,-25.519,-14.486,-7.7945,-5.5561,-7.5099,-5.4272,-8.3378,-13.25,-28.644,-31.211,-37.772,-36.132,-30.838,-52.6,-42.828,-40.183,-38.839,-40.932,-48.465,-46.808,-43.189,-52.183,-46.541
78.25,-51.69,-45.643,-40.206,-40.699,-45.961,-39.857,-38.164,-39.735,-36.403,-43.025,-36.297,-36.902,-26.492,-14.987,-8.2252,-5.9567,-7.8725,-6.0398,-8.8639,-13.765,-29.361,-31.43,-39.163,-37.116,-31.508,-53.95,-44.226,-41.122,-39.194,-42.427,-48.339,-47.328,-43.733,-56.381,-46.648
78.3,-51.6,-45.805,-40.345,-41.003,-45.988,-39.867,-38.627,-40.697,-36.668,-42.116,-36.325,-36.436,-25.909,-15.129,-8.4909,-6.2778,-7.8663,-6.2798,-9.2195,-13.975,-29.383,-32.247,-39.642,-38.186,-32.023,-53.942,-44.689,-42.047,-39.993,-43.127,-48.692,-47.928,-43.741,-51.289,-50.267
78.35,-49.017,-44.244,-39.508,-41.252,-45.351,-40.129,-38.659,-40.095,-35.841,-42.205,-35.883,-35.544,-25.856,-15.025,-8.4058,-6.1318,-7.9269,-6.009,-9.0999,-13.687,-28.84,-32.646,-38.547,-38.238,-32.086,-51.174,-43.763,-40.512,-39.731,-43.471,-48.072,-45.908,-44.086,-50.849,-48.489
78.4,-48.868,-44.252,-39.722,-41.117,-44.317,-39.623,-38.663,-38.72,-35.302,-41.759,-35.42,-36.743,-26.395,-14.697,-8.0944,-5.9181,-7.8649,-5.6839,-8.73,-13.389,-28.835,-32.106,-38.962,-37.553,-31.808,-50.126,-43.847,-40.979,-38.743,-42.931,-46.016,-46.356,-43.624,-49.655,-48.477
78.45,-47.189,-42.983,-39.222,-40.075,-42.531,-39.888,-38.579,-38.688,-35.034,-41.124,-35.065,-39.624,-26.087,-14.544,-7.7948,-5.6093,-7.3938,-5.3271,-8.46,-13.181,-29.135,-30.881,-37.616,-36.583,-31.495,-48.272,-42.896,-40.186,-39.607,-42.857,-48.09,-46.409,-43.202,-48.545,-48.273
78.5,-49.917,-42.461,-40.504,-40.657,-42.724,-40.633,-38.706,-38.453,-36.29,-44.641,-35.566,-39.28,-27.038,-14.78,-8.071,-5.9162,-7.7566,-5.4154,-8.6751,-13.377,-29.652,-30.291,-37.602,-36.336,-31.299,-48.187,-43.325,-41.957,-40.572,-41.889,-43.038,-45.415,-42.751,-49.358,-47.6
78.55,-47.988,-42.102,-40.824,-41.312,-42.502,-41.47,-38.344,-38.104,-36.79,-44.795,-36.727,-37.605,-27.22,-14.39,-7.8624,-5.9531,-7.8789,-5.3881,-8.5396,-13.228,-29.356,-29.939,-38.513,-36.917,-31.688,-48.053,-43.684,-41.534,-41.186,-44.303,-46.194,-46.087,-43.524,-48.625,-46.128
78.6,-47.908,-41.608,-39.474,-40.525,-42.501,-41.018,-37.369,-38.814,-37.009,-45.453,-36.861,-36.404,-25.841,-14.329,-7.5665,-5.7296,-7.5165,-5.283,-8.4052,-13.075,-29.213,-29.82,-38.296,-37.463,-31.288,-46.281,-43.104,-42.251,-40.443,-44.101,-42.852,-44.322,-43.976,-47.753,-47.908
78.65,-48.335,-41.705,-40.55,-41.304,-42.465,-41.586,-38.568,-39.548,-38.464,-46.633,-37.057,-36.928,-27.217,-15.196,-8.3849,-6.3295,-8.0589,-6.0375,-9.2397,-13.821,-29.82,-31.076,-39.119,-38.725,-32.016,-44.738,-42.83,-42.832,-42.547,-45.759,-44.204,-47.06,-44.314,-51.287,-47.448
